ZONE,COUNTY,MODE,TRIPS
148,Hillsborough County,TAXI_NOT_TNC,0
148,Hillsborough County,TNC,0
148,Hillsborough County,TRANSIT,0
148,Hillsborough County,WALK,0
149,Hillsborough County,BIKE,0
149,Hillsborough County,BIKE_SHARE,0
149,Hillsborough County,CAR,0
149,Hillsborough County,CAR_SHARE,0
149,Hillsborough County,LONG_DIST_PASS,0
149,Hillsborough County,MISSING,0
149,Hillsborough County,OTHER,0
149,Hillsborough County,SCHOOL_BUS,0
149,Hillsborough County,SHUTTLE_VANPOOL,0
149,Hillsborough County,TAXI_NOT_TNC,0
149,Hillsborough County,TNC,0
149,Hillsborough County,TRANSIT,0
149,Hillsborough County,WALK,0
151,Hillsborough County,BIKE,0
151,Hillsborough County,BIKE_SHARE,0
151,Hillsborough County,CAR,0
151,Hillsborough County,CAR_SHARE,0
151,Hillsborough County,LONG_DIST_PASS,0
151,Hillsborough County,MISSING,0
151,Hillsborough County,OTHER,0
151,Hillsborough County,SCHOOL_BUS,0
151,Hillsborough County,SHUTTLE_VANPOOL,0
151,Hillsborough County,TAXI_NOT_TNC,0
151,Hillsborough County,TNC,0
151,Hillsborough County,TRANSIT,0
151,Hillsborough County,WALK,0
152,Hillsborough County,BIKE,0
152,Hillsborough County,BIKE_SHARE,0
152,Hillsborough County,CAR,0
152,Hillsborough County,CAR_SHARE,0
152,Hillsborough County,LONG_DIST_PASS,0
152,Hillsborough County,MISSING,0
152,Hillsborough County,OTHER,0
152,Hillsborough County,SCHOOL_BUS,0
152,Hillsborough County,SHUTTLE_VANPOOL,0
152,Hillsborough County,TAXI_NOT_TNC,0
152,Hillsborough County,TNC,0
152,Hillsborough County,TRANSIT,0
152,Hillsborough County,WALK,0
153,Hillsborough County,BIKE,0
153,Hillsborough County,BIKE_SHARE,0
153,Hillsborough County,CAR,64.16372
153,Hillsborough County,CAR_SHARE,0
153,Hillsborough County,LONG_DIST_PASS,0
153,Hillsborough County,MISSING,0
153,Hillsborough County,OTHER,0
153,Hillsborough County,SCHOOL_BUS,0
153,Hillsborough County,SHUTTLE_VANPOOL,0
153,Hillsborough County,TAXI_NOT_TNC,0
153,Hillsborough County,TNC,0
153,Hillsborough County,TRANSIT,0
153,Hillsborough County,WALK,0
154,Hillsborough County,BIKE,0
154,Hillsborough County,BIKE_SHARE,0
154,Hillsborough County,CAR,128.19745
154,Hillsborough County,CAR_SHARE,0
154,Hillsborough County,LONG_DIST_PASS,0
154,Hillsborough County,MISSING,0
154,Hillsborough County,OTHER,0
154,Hillsborough County,SCHOOL_BUS,0
154,Hillsborough County,SHUTTLE_VANPOOL,0
154,Hillsborough County,TAXI_NOT_TNC,0
154,Hillsborough County,TNC,0
154,Hillsborough County,TRANSIT,0
154,Hillsborough County,WALK,0
155,Hillsborough County,BIKE,0
155,Hillsborough County,BIKE_SHARE,0
155,Hillsborough County,CAR,290.44508
155,Hillsborough County,CAR_SHARE,0
155,Hillsborough County,LONG_DIST_PASS,0
155,Hillsborough County,MISSING,0
155,Hillsborough County,OTHER,0
155,Hillsborough County,SCHOOL_BUS,0
155,Hillsborough County,SHUTTLE_VANPOOL,0
155,Hillsborough County,TAXI_NOT_TNC,0
155,Hillsborough County,TNC,0
155,Hillsborough County,TRANSIT,0
155,Hillsborough County,WALK,63.09088
156,Hillsborough County,BIKE,0
156,Hillsborough County,BIKE_SHARE,0
156,Hillsborough County,CAR,84.94714
156,Hillsborough County,CAR_SHARE,0
156,Hillsborough County,LONG_DIST_PASS,0
156,Hillsborough County,MISSING,0
156,Hillsborough County,OTHER,0
156,Hillsborough County,SCHOOL_BUS,0
156,Hillsborough County,SHUTTLE_VANPOOL,0
156,Hillsborough County,TAXI_NOT_TNC,0
156,Hillsborough County,TNC,0
156,Hillsborough County,TRANSIT,0
156,Hillsborough County,WALK,0
157,Hillsborough County,BIKE,0
157,Hillsborough County,BIKE_SHARE,0
157,Hillsborough County,CAR,791.43631
157,Hillsborough County,CAR_SHARE,0
157,Hillsborough County,LONG_DIST_PASS,0
157,Hillsborough County,MISSING,0
157,Hillsborough County,OTHER,0
157,Hillsborough County,SCHOOL_BUS,0
157,Hillsborough County,SHUTTLE_VANPOOL,9.14181
157,Hillsborough County,TAXI_NOT_TNC,0
157,Hillsborough County,TNC,0
157,Hillsborough County,TRANSIT,0
157,Hillsborough County,WALK,0
158,Hillsborough County,BIKE,0
158,Hillsborough County,BIKE_SHARE,0
158,Hillsborough County,CAR,0
158,Hillsborough County,CAR_SHARE,0
158,Hillsborough County,LONG_DIST_PASS,0
158,Hillsborough County,MISSING,0
158,Hillsborough County,OTHER,0
158,Hillsborough County,SCHOOL_BUS,0
158,Hillsborough County,SHUTTLE_VANPOOL,0
158,Hillsborough County,TAXI_NOT_TNC,0
158,Hillsborough County,TNC,0
158,Hillsborough County,TRANSIT,0
158,Hillsborough County,WALK,0
159,Hillsborough County,BIKE,0
159,Hillsborough County,BIKE_SHARE,0
159,Hillsborough County,CAR,0
159,Hillsborough County,CAR_SHARE,0
159,Hillsborough County,LONG_DIST_PASS,0
159,Hillsborough County,MISSING,0
159,Hillsborough County,OTHER,0
159,Hillsborough County,SCHOOL_BUS,0
159,Hillsborough County,SHUTTLE_VANPOOL,0
159,Hillsborough County,TAXI_NOT_TNC,0
159,Hillsborough County,TNC,0
159,Hillsborough County,TRANSIT,0
159,Hillsborough County,WALK,0
161,Hillsborough County,BIKE,0
161,Hillsborough County,BIKE_SHARE,0
161,Hillsborough County,CAR,109.72528
161,Hillsborough County,CAR_SHARE,0
161,Hillsborough County,LONG_DIST_PASS,0
161,Hillsborough County,MISSING,0
161,Hillsborough County,OTHER,0
161,Hillsborough County,SCHOOL_BUS,0
161,Hillsborough County,SHUTTLE_VANPOOL,0
161,Hillsborough County,TAXI_NOT_TNC,0
161,Hillsborough County,TNC,0
161,Hillsborough County,TRANSIT,0
161,Hillsborough County,WALK,3.72448
162,Hillsborough County,BIKE,0
162,Hillsborough County,BIKE_SHARE,0
162,Hillsborough County,CAR,53.60009
162,Hillsborough County,CAR_SHARE,0
162,Hillsborough County,LONG_DIST_PASS,0
162,Hillsborough County,MISSING,0
162,Hillsborough County,OTHER,0
162,Hillsborough County,SCHOOL_BUS,0
162,Hillsborough County,SHUTTLE_VANPOOL,0
162,Hillsborough County,TAXI_NOT_TNC,0
162,Hillsborough County,TNC,0
162,Hillsborough County,TRANSIT,0
162,Hillsborough County,WALK,0
163,Hillsborough County,BIKE,0
163,Hillsborough County,BIKE_SHARE,0
163,Hillsborough County,CAR,248.84268
163,Hillsborough County,CAR_SHARE,0
163,Hillsborough County,LONG_DIST_PASS,0
163,Hillsborough County,MISSING,0
163,Hillsborough County,OTHER,0
163,Hillsborough County,SCHOOL_BUS,0
163,Hillsborough County,SHUTTLE_VANPOOL,0
163,Hillsborough County,TAXI_NOT_TNC,0
163,Hillsborough County,TNC,0
163,Hillsborough County,TRANSIT,0
163,Hillsborough County,WALK,0
164,Hillsborough County,BIKE,1038.7771
164,Hillsborough County,BIKE_SHARE,0
164,Hillsborough County,CAR,1313.8055
164,Hillsborough County,CAR_SHARE,0
164,Hillsborough County,LONG_DIST_PASS,0
164,Hillsborough County,MISSING,0
164,Hillsborough County,OTHER,0
164,Hillsborough County,SCHOOL_BUS,0
164,Hillsborough County,SHUTTLE_VANPOOL,0
164,Hillsborough County,TAXI_NOT_TNC,0
164,Hillsborough County,TNC,0
164,Hillsborough County,TRANSIT,0
164,Hillsborough County,WALK,2687.85979
165,Hillsborough County,BIKE,0
165,Hillsborough County,BIKE_SHARE,0
165,Hillsborough County,CAR,1945.86524
165,Hillsborough County,CAR_SHARE,0
165,Hillsborough County,LONG_DIST_PASS,0
165,Hillsborough County,MISSING,0
165,Hillsborough County,OTHER,0
165,Hillsborough County,SCHOOL_BUS,0
165,Hillsborough County,SHUTTLE_VANPOOL,0
165,Hillsborough County,TAXI_NOT_TNC,0
165,Hillsborough County,TNC,0
165,Hillsborough County,TRANSIT,0
165,Hillsborough County,WALK,0
167,Hillsborough County,BIKE,0
167,Hillsborough County,BIKE_SHARE,0
167,Hillsborough County,CAR,81.18516
167,Hillsborough County,CAR_SHARE,0
167,Hillsborough County,LONG_DIST_PASS,0
167,Hillsborough County,MISSING,0
167,Hillsborough County,OTHER,0
167,Hillsborough County,SCHOOL_BUS,0
167,Hillsborough County,SHUTTLE_VANPOOL,0
167,Hillsborough County,TAXI_NOT_TNC,0
167,Hillsborough County,TNC,0
167,Hillsborough County,TRANSIT,0
167,Hillsborough County,WALK,7.44896
168,Hillsborough County,BIKE,0
168,Hillsborough County,BIKE_SHARE,0
168,Hillsborough County,CAR,12543.85896
168,Hillsborough County,CAR_SHARE,0
168,Hillsborough County,LONG_DIST_PASS,0
168,Hillsborough County,MISSING,0
168,Hillsborough County,OTHER,0
168,Hillsborough County,SCHOOL_BUS,0
168,Hillsborough County,SHUTTLE_VANPOOL,0
168,Hillsborough County,TAXI_NOT_TNC,0
168,Hillsborough County,TNC,0
168,Hillsborough County,TRANSIT,0
168,Hillsborough County,WALK,3.72448
169,Hillsborough County,BIKE,0
169,Hillsborough County,BIKE_SHARE,0
169,Hillsborough County,CAR,31.54544
169,Hillsborough County,CAR_SHARE,0
169,Hillsborough County,LONG_DIST_PASS,0
169,Hillsborough County,MISSING,0
169,Hillsborough County,OTHER,0
169,Hillsborough County,SCHOOL_BUS,0
169,Hillsborough County,SHUTTLE_VANPOOL,0
169,Hillsborough County,TAXI_NOT_TNC,0
169,Hillsborough County,TNC,0
169,Hillsborough County,TRANSIT,0
169,Hillsborough County,WALK,0
170,Hillsborough County,BIKE,0
170,Hillsborough County,BIKE_SHARE,0
170,Hillsborough County,CAR,273.36652
170,Hillsborough County,CAR_SHARE,0
170,Hillsborough County,LONG_DIST_PASS,0
170,Hillsborough County,MISSING,0
170,Hillsborough County,OTHER,0
170,Hillsborough County,SCHOOL_BUS,0
170,Hillsborough County,SHUTTLE_VANPOOL,0
170,Hillsborough County,TAXI_NOT_TNC,0
170,Hillsborough County,TNC,0
170,Hillsborough County,TRANSIT,0
170,Hillsborough County,WALK,0
171,Hillsborough County,BIKE,0
171,Hillsborough County,BIKE_SHARE,0
171,Hillsborough County,CAR,168.59469
171,Hillsborough County,CAR_SHARE,0
171,Hillsborough County,LONG_DIST_PASS,0
171,Hillsborough County,MISSING,0
171,Hillsborough County,OTHER,0
171,Hillsborough County,SCHOOL_BUS,0
171,Hillsborough County,SHUTTLE_VANPOOL,0
171,Hillsborough County,TAXI_NOT_TNC,0
171,Hillsborough County,TNC,0
171,Hillsborough County,TRANSIT,0
171,Hillsborough County,WALK,0
172,Hillsborough County,BIKE,0
172,Hillsborough County,BIKE_SHARE,0
172,Hillsborough County,CAR,107.76742
172,Hillsborough County,CAR_SHARE,0
172,Hillsborough County,LONG_DIST_PASS,0
172,Hillsborough County,MISSING,0
172,Hillsborough County,OTHER,0
172,Hillsborough County,SCHOOL_BUS,0
172,Hillsborough County,SHUTTLE_VANPOOL,0
172,Hillsborough County,TAXI_NOT_TNC,0
172,Hillsborough County,TNC,0
172,Hillsborough County,TRANSIT,0
172,Hillsborough County,WALK,0
177,Hillsborough County,BIKE,0
177,Hillsborough County,BIKE_SHARE,0
177,Hillsborough County,CAR,0
177,Hillsborough County,CAR_SHARE,0
177,Hillsborough County,LONG_DIST_PASS,0
177,Hillsborough County,MISSING,0
177,Hillsborough County,OTHER,0
177,Hillsborough County,SCHOOL_BUS,0
177,Hillsborough County,SHUTTLE_VANPOOL,0
177,Hillsborough County,TAXI_NOT_TNC,0
177,Hillsborough County,TNC,0
177,Hillsborough County,TRANSIT,0
177,Hillsborough County,WALK,0
178,Hillsborough County,BIKE,0
178,Hillsborough County,BIKE_SHARE,0
178,Hillsborough County,CAR,146.24289
178,Hillsborough County,CAR_SHARE,0
178,Hillsborough County,LONG_DIST_PASS,0
178,Hillsborough County,MISSING,0
178,Hillsborough County,OTHER,0
178,Hillsborough County,SCHOOL_BUS,0
178,Hillsborough County,SHUTTLE_VANPOOL,0
178,Hillsborough County,TAXI_NOT_TNC,0
178,Hillsborough County,TNC,0
178,Hillsborough County,TRANSIT,0
178,Hillsborough County,WALK,0
179,Hillsborough County,BIKE,0
179,Hillsborough County,BIKE_SHARE,0
179,Hillsborough County,CAR,226.02902
179,Hillsborough County,CAR_SHARE,0
179,Hillsborough County,LONG_DIST_PASS,0
179,Hillsborough County,MISSING,0
179,Hillsborough County,OTHER,0
179,Hillsborough County,SCHOOL_BUS,0
179,Hillsborough County,SHUTTLE_VANPOOL,0
179,Hillsborough County,TAXI_NOT_TNC,0
179,Hillsborough County,TNC,0
179,Hillsborough County,TRANSIT,88.78122
179,Hillsborough County,WALK,0
180,Hillsborough County,BIKE,0
180,Hillsborough County,BIKE_SHARE,0
180,Hillsborough County,CAR,6.09454
180,Hillsborough County,CAR_SHARE,0
180,Hillsborough County,LONG_DIST_PASS,0
180,Hillsborough County,MISSING,0
180,Hillsborough County,OTHER,0
180,Hillsborough County,SCHOOL_BUS,0
180,Hillsborough County,SHUTTLE_VANPOOL,0
180,Hillsborough County,TAXI_NOT_TNC,0
180,Hillsborough County,TNC,0
180,Hillsborough County,TRANSIT,0
180,Hillsborough County,WALK,53.3299
181,Hillsborough County,BIKE,0
181,Hillsborough County,BIKE_SHARE,0
181,Hillsborough County,CAR,30.4727
181,Hillsborough County,CAR_SHARE,0
181,Hillsborough County,LONG_DIST_PASS,0
181,Hillsborough County,MISSING,0
181,Hillsborough County,OTHER,0
181,Hillsborough County,SCHOOL_BUS,0
181,Hillsborough County,SHUTTLE_VANPOOL,0
181,Hillsborough County,TAXI_NOT_TNC,0
181,Hillsborough County,TNC,0
181,Hillsborough County,TRANSIT,0
181,Hillsborough County,WALK,0
182,Hillsborough County,BIKE,0
182,Hillsborough County,BIKE_SHARE,0
182,Hillsborough County,CAR,36.56724
182,Hillsborough County,CAR_SHARE,0
182,Hillsborough County,LONG_DIST_PASS,0
182,Hillsborough County,MISSING,0
182,Hillsborough County,OTHER,0
182,Hillsborough County,SCHOOL_BUS,0
182,Hillsborough County,SHUTTLE_VANPOOL,0
182,Hillsborough County,TAXI_NOT_TNC,0
182,Hillsborough County,TNC,0
182,Hillsborough County,TRANSIT,0
182,Hillsborough County,WALK,0
183,Hillsborough County,BIKE,0
183,Hillsborough County,BIKE_SHARE,0
183,Hillsborough County,CAR,328.77974
183,Hillsborough County,CAR_SHARE,0
183,Hillsborough County,LONG_DIST_PASS,0
183,Hillsborough County,MISSING,0
183,Hillsborough County,OTHER,0
183,Hillsborough County,SCHOOL_BUS,0
183,Hillsborough County,SHUTTLE_VANPOOL,0
183,Hillsborough County,TAXI_NOT_TNC,0
183,Hillsborough County,TNC,0
183,Hillsborough County,TRANSIT,0
183,Hillsborough County,WALK,106.99384
184,Hillsborough County,BIKE,122.28468
184,Hillsborough County,BIKE_SHARE,0
184,Hillsborough County,CAR,4398.13077
184,Hillsborough County,CAR_SHARE,0
184,Hillsborough County,LONG_DIST_PASS,0
184,Hillsborough County,MISSING,0
184,Hillsborough County,OTHER,0
184,Hillsborough County,SCHOOL_BUS,0
184,Hillsborough County,SHUTTLE_VANPOOL,0
184,Hillsborough County,TAXI_NOT_TNC,0
184,Hillsborough County,TNC,0
184,Hillsborough County,TRANSIT,0
184,Hillsborough County,WALK,594.50755
185,Hillsborough County,BIKE,0
185,Hillsborough County,BIKE_SHARE,0
185,Hillsborough County,CAR,535.07638
185,Hillsborough County,CAR_SHARE,0
185,Hillsborough County,LONG_DIST_PASS,0
185,Hillsborough County,MISSING,0
185,Hillsborough County,OTHER,0
185,Hillsborough County,SCHOOL_BUS,0
185,Hillsborough County,SHUTTLE_VANPOOL,0
185,Hillsborough County,TAXI_NOT_TNC,0
185,Hillsborough County,TNC,0
185,Hillsborough County,TRANSIT,0
185,Hillsborough County,WALK,0
186,Hillsborough County,BIKE,0
186,Hillsborough County,BIKE_SHARE,0
186,Hillsborough County,CAR,0
186,Hillsborough County,CAR_SHARE,0
186,Hillsborough County,LONG_DIST_PASS,0
186,Hillsborough County,MISSING,0
186,Hillsborough County,OTHER,0
186,Hillsborough County,SCHOOL_BUS,0
186,Hillsborough County,SHUTTLE_VANPOOL,0
186,Hillsborough County,TAXI_NOT_TNC,0
186,Hillsborough County,TNC,0
186,Hillsborough County,TRANSIT,0
186,Hillsborough County,WALK,0
187,Hillsborough County,BIKE,0
187,Hillsborough County,BIKE_SHARE,0
187,Hillsborough County,CAR,0
187,Hillsborough County,CAR_SHARE,0
187,Hillsborough County,LONG_DIST_PASS,0
187,Hillsborough County,MISSING,0
187,Hillsborough County,OTHER,0
187,Hillsborough County,SCHOOL_BUS,0
187,Hillsborough County,SHUTTLE_VANPOOL,0
187,Hillsborough County,TAXI_NOT_TNC,0
187,Hillsborough County,TNC,0
187,Hillsborough County,TRANSIT,69.81919
187,Hillsborough County,WALK,0
188,Hillsborough County,BIKE,0
188,Hillsborough County,BIKE_SHARE,0
188,Hillsborough County,CAR,63.5591
188,Hillsborough County,CAR_SHARE,0
188,Hillsborough County,LONG_DIST_PASS,0
188,Hillsborough County,MISSING,0
188,Hillsborough County,OTHER,0
188,Hillsborough County,SCHOOL_BUS,0
188,Hillsborough County,SHUTTLE_VANPOOL,0
188,Hillsborough County,TAXI_NOT_TNC,0
188,Hillsborough County,TNC,0
188,Hillsborough County,TRANSIT,0
188,Hillsborough County,WALK,0
189,Hillsborough County,BIKE,0
189,Hillsborough County,BIKE_SHARE,0
189,Hillsborough County,CAR,0
189,Hillsborough County,CAR_SHARE,0
189,Hillsborough County,LONG_DIST_PASS,0
189,Hillsborough County,MISSING,0
189,Hillsborough County,OTHER,0
189,Hillsborough County,SCHOOL_BUS,0
189,Hillsborough County,SHUTTLE_VANPOOL,0
189,Hillsborough County,TAXI_NOT_TNC,0
189,Hillsborough County,TNC,0
189,Hillsborough County,TRANSIT,0
189,Hillsborough County,WALK,0
191,Hillsborough County,BIKE,0
191,Hillsborough County,BIKE_SHARE,0
191,Hillsborough County,CAR,6.12452
191,Hillsborough County,CAR_SHARE,0
191,Hillsborough County,LONG_DIST_PASS,0
191,Hillsborough County,MISSING,0
191,Hillsborough County,OTHER,0
191,Hillsborough County,SCHOOL_BUS,0
191,Hillsborough County,SHUTTLE_VANPOOL,0
191,Hillsborough County,TAXI_NOT_TNC,0
191,Hillsborough County,TNC,0
191,Hillsborough County,TRANSIT,0
191,Hillsborough County,WALK,0
192,Hillsborough County,BIKE,0
192,Hillsborough County,BIKE_SHARE,0
192,Hillsborough County,CAR,6.12452
192,Hillsborough County,CAR_SHARE,0
192,Hillsborough County,LONG_DIST_PASS,0
192,Hillsborough County,MISSING,0
192,Hillsborough County,OTHER,0
192,Hillsborough County,SCHOOL_BUS,0
192,Hillsborough County,SHUTTLE_VANPOOL,0
192,Hillsborough County,TAXI_NOT_TNC,0
192,Hillsborough County,TNC,0
192,Hillsborough County,TRANSIT,0
192,Hillsborough County,WALK,0
193,Hillsborough County,BIKE,0
193,Hillsborough County,BIKE_SHARE,0
193,Hillsborough County,CAR,6.09454
193,Hillsborough County,CAR_SHARE,0
193,Hillsborough County,LONG_DIST_PASS,0
193,Hillsborough County,MISSING,0
193,Hillsborough County,OTHER,0
193,Hillsborough County,SCHOOL_BUS,0
193,Hillsborough County,SHUTTLE_VANPOOL,0
193,Hillsborough County,TAXI_NOT_TNC,0
193,Hillsborough County,TNC,0
193,Hillsborough County,TRANSIT,0
193,Hillsborough County,WALK,0
194,Hillsborough County,BIKE,0
194,Hillsborough County,BIKE_SHARE,0
194,Hillsborough County,CAR,109.72528
194,Hillsborough County,CAR_SHARE,0
194,Hillsborough County,LONG_DIST_PASS,0
194,Hillsborough County,MISSING,0
194,Hillsborough County,OTHER,0
194,Hillsborough County,SCHOOL_BUS,0
194,Hillsborough County,SHUTTLE_VANPOOL,0
194,Hillsborough County,TAXI_NOT_TNC,0
194,Hillsborough County,TNC,0
194,Hillsborough County,TRANSIT,0
194,Hillsborough County,WALK,0
195,Hillsborough County,BIKE,0
195,Hillsborough County,BIKE_SHARE,0
195,Hillsborough County,CAR,70.08721
195,Hillsborough County,CAR_SHARE,0
195,Hillsborough County,LONG_DIST_PASS,0
195,Hillsborough County,MISSING,0
195,Hillsborough County,OTHER,0
195,Hillsborough County,SCHOOL_BUS,0
195,Hillsborough County,SHUTTLE_VANPOOL,0
195,Hillsborough County,TAXI_NOT_TNC,0
195,Hillsborough County,TNC,0
195,Hillsborough County,TRANSIT,0
195,Hillsborough County,WALK,0
196,Hillsborough County,BIKE,0
196,Hillsborough County,BIKE_SHARE,0
196,Hillsborough County,CAR,60.9454
196,Hillsborough County,CAR_SHARE,0
196,Hillsborough County,LONG_DIST_PASS,0
196,Hillsborough County,MISSING,0
196,Hillsborough County,OTHER,0
196,Hillsborough County,SCHOOL_BUS,0
196,Hillsborough County,SHUTTLE_VANPOOL,0
196,Hillsborough County,TAXI_NOT_TNC,0
196,Hillsborough County,TNC,0
196,Hillsborough County,TRANSIT,0
196,Hillsborough County,WALK,0
197,Hillsborough County,BIKE,0
197,Hillsborough County,BIKE_SHARE,0
197,Hillsborough County,CAR,0
197,Hillsborough County,CAR_SHARE,0
197,Hillsborough County,LONG_DIST_PASS,0
197,Hillsborough County,MISSING,0
197,Hillsborough County,OTHER,0
197,Hillsborough County,SCHOOL_BUS,0
197,Hillsborough County,SHUTTLE_VANPOOL,0
197,Hillsborough County,TAXI_NOT_TNC,0
197,Hillsborough County,TNC,0
197,Hillsborough County,TRANSIT,0
197,Hillsborough County,WALK,0
198,Hillsborough County,BIKE,0
198,Hillsborough County,BIKE_SHARE,0
198,Hillsborough County,CAR,22.72942
198,Hillsborough County,CAR_SHARE,0
198,Hillsborough County,LONG_DIST_PASS,0
198,Hillsborough County,MISSING,0
198,Hillsborough County,OTHER,0
198,Hillsborough County,SCHOOL_BUS,0
198,Hillsborough County,SHUTTLE_VANPOOL,0
198,Hillsborough County,TAXI_NOT_TNC,0
198,Hillsborough County,TNC,0
198,Hillsborough County,TRANSIT,0
198,Hillsborough County,WALK,0
199,Hillsborough County,BIKE,0
199,Hillsborough County,BIKE_SHARE,0
199,Hillsborough County,CAR,0
199,Hillsborough County,CAR_SHARE,0
199,Hillsborough County,LONG_DIST_PASS,0
199,Hillsborough County,MISSING,0
199,Hillsborough County,OTHER,0
199,Hillsborough County,SCHOOL_BUS,0
199,Hillsborough County,SHUTTLE_VANPOOL,0
199,Hillsborough County,TAXI_NOT_TNC,0
199,Hillsborough County,TNC,0
199,Hillsborough County,TRANSIT,0
199,Hillsborough County,WALK,0
200,Hillsborough County,BIKE,0
200,Hillsborough County,BIKE_SHARE,0
200,Hillsborough County,CAR,0
200,Hillsborough County,CAR_SHARE,0
200,Hillsborough County,LONG_DIST_PASS,0
200,Hillsborough County,MISSING,0
200,Hillsborough County,OTHER,0
200,Hillsborough County,SCHOOL_BUS,0
200,Hillsborough County,SHUTTLE_VANPOOL,0
200,Hillsborough County,TAXI_NOT_TNC,0
200,Hillsborough County,TNC,0
200,Hillsborough County,TRANSIT,0
200,Hillsborough County,WALK,0
201,Hillsborough County,BIKE,0
201,Hillsborough County,BIKE_SHARE,0
201,Hillsborough County,CAR,1104.40932
201,Hillsborough County,CAR_SHARE,0
201,Hillsborough County,LONG_DIST_PASS,0
201,Hillsborough County,MISSING,0
201,Hillsborough County,OTHER,0
201,Hillsborough County,SCHOOL_BUS,0
201,Hillsborough County,SHUTTLE_VANPOOL,0
201,Hillsborough County,TAXI_NOT_TNC,0
201,Hillsborough County,TNC,0
201,Hillsborough County,TRANSIT,0
201,Hillsborough County,WALK,0
202,Hillsborough County,BIKE,0
202,Hillsborough County,BIKE_SHARE,0
202,Hillsborough County,CAR,18.28362
202,Hillsborough County,CAR_SHARE,0
202,Hillsborough County,LONG_DIST_PASS,0
202,Hillsborough County,MISSING,0
202,Hillsborough County,OTHER,0
202,Hillsborough County,SCHOOL_BUS,0
202,Hillsborough County,SHUTTLE_VANPOOL,0
202,Hillsborough County,TAXI_NOT_TNC,0
202,Hillsborough County,TNC,0
202,Hillsborough County,TRANSIT,6.1588
202,Hillsborough County,WALK,0
203,Hillsborough County,BIKE,0
203,Hillsborough County,BIKE_SHARE,0
203,Hillsborough County,CAR,0
203,Hillsborough County,CAR_SHARE,0
203,Hillsborough County,LONG_DIST_PASS,0
203,Hillsborough County,MISSING,0
203,Hillsborough County,OTHER,0
203,Hillsborough County,SCHOOL_BUS,0
203,Hillsborough County,SHUTTLE_VANPOOL,0
203,Hillsborough County,TAXI_NOT_TNC,0
203,Hillsborough County,TNC,0
203,Hillsborough County,TRANSIT,0
203,Hillsborough County,WALK,0
204,Hillsborough County,BIKE,0
204,Hillsborough County,BIKE_SHARE,0
204,Hillsborough County,CAR,12.18908
204,Hillsborough County,CAR_SHARE,0
204,Hillsborough County,LONG_DIST_PASS,0
204,Hillsborough County,MISSING,0
204,Hillsborough County,OTHER,0
204,Hillsborough County,SCHOOL_BUS,0
204,Hillsborough County,SHUTTLE_VANPOOL,0
204,Hillsborough County,TAXI_NOT_TNC,0
204,Hillsborough County,TNC,0
204,Hillsborough County,TRANSIT,18.4764
204,Hillsborough County,WALK,18.4764
205,Hillsborough County,BIKE,0
205,Hillsborough County,BIKE_SHARE,0
205,Hillsborough County,CAR,0
205,Hillsborough County,CAR_SHARE,0
205,Hillsborough County,LONG_DIST_PASS,0
205,Hillsborough County,MISSING,0
205,Hillsborough County,OTHER,0
205,Hillsborough County,SCHOOL_BUS,0
205,Hillsborough County,SHUTTLE_VANPOOL,0
205,Hillsborough County,TAXI_NOT_TNC,0
205,Hillsborough County,TNC,0
205,Hillsborough County,TRANSIT,18.4764
205,Hillsborough County,WALK,0
206,Hillsborough County,BIKE,0
206,Hillsborough County,BIKE_SHARE,0
206,Hillsborough County,CAR,0
206,Hillsborough County,CAR_SHARE,0
206,Hillsborough County,LONG_DIST_PASS,0
206,Hillsborough County,MISSING,0
206,Hillsborough County,OTHER,0
206,Hillsborough County,SCHOOL_BUS,0
206,Hillsborough County,SHUTTLE_VANPOOL,0
206,Hillsborough County,TAXI_NOT_TNC,0
206,Hillsborough County,TNC,0
206,Hillsborough County,TRANSIT,0
206,Hillsborough County,WALK,0
208,Hillsborough County,BIKE,0
208,Hillsborough County,BIKE_SHARE,0
208,Hillsborough County,CAR,0
208,Hillsborough County,CAR_SHARE,0
208,Hillsborough County,LONG_DIST_PASS,0
208,Hillsborough County,MISSING,0
208,Hillsborough County,OTHER,0
208,Hillsborough County,SCHOOL_BUS,0
208,Hillsborough County,SHUTTLE_VANPOOL,0
208,Hillsborough County,TAXI_NOT_TNC,0
208,Hillsborough County,TNC,0
208,Hillsborough County,TRANSIT,0
208,Hillsborough County,WALK,0
209,Hillsborough County,BIKE,0
209,Hillsborough County,BIKE_SHARE,0
209,Hillsborough County,CAR,109.61164
209,Hillsborough County,CAR_SHARE,0
209,Hillsborough County,LONG_DIST_PASS,0
209,Hillsborough County,MISSING,0
209,Hillsborough County,OTHER,0
209,Hillsborough County,SCHOOL_BUS,0
209,Hillsborough County,SHUTTLE_VANPOOL,0
209,Hillsborough County,TAXI_NOT_TNC,0
209,Hillsborough County,TNC,0
209,Hillsborough County,TRANSIT,0
209,Hillsborough County,WALK,0
210,Hillsborough County,BIKE,0
210,Hillsborough County,BIKE_SHARE,0
210,Hillsborough County,CAR,803.73965
210,Hillsborough County,CAR_SHARE,0
210,Hillsborough County,LONG_DIST_PASS,0
210,Hillsborough County,MISSING,0
210,Hillsborough County,OTHER,0
210,Hillsborough County,SCHOOL_BUS,0
210,Hillsborough County,SHUTTLE_VANPOOL,0
210,Hillsborough County,TAXI_NOT_TNC,0
